nama,lat,lon,wilayah,sumber
Bean Spot,-6.6078327,106.7959097,Kabupaten Bogor,cafe
Arah Kopi,-6.6048485,106.7958507,Kabupaten Bogor,cafe
Chatime,-6.6045847,106.7961766,Kabupaten Bogor,cafe
89 Cafe,-6.6095885,106.7982291,Kabupaten Bogor,cafe
Tomoro Coffee,-6.6047366,106.7957836,Kabupaten Bogor,cafe
Outspoken Coffee Crew,-6.6095305,106.7981822,Kabupaten Bogor,cafe
Anak Kampung Cafe,-6.6503998,106.903304,Kabupaten Bogor,cafe
Coffe Nampol,-6.65018,106.9043642,Kabupaten Bogor,cafe
Warung Kopi Iteung,-6.6511378,106.9068821,Kabupaten Bogor,cafe
Kopi Gunung Express,-6.658963,106.9143929,Kabupaten Bogor,cafe
Bean Spot,-6.6590423,106.9141261,Kabupaten Bogor,cafe
Es Teh Indonesia,-6.6591988,106.9146672,Kabupaten Bogor,cafe
Kopi Korelasi,-6.6618236,106.9183888,Kabupaten Bogor,cafe
House of Rumi,-6.6598255,106.9157434,Kabupaten Bogor,cafe
Bean Spot,-6.6703673,106.9268659,Kabupaten Bogor,cafe
Bean Spot,-6.6697812,106.9262443,Kabupaten Bogor,cafe
Bean Spot,-6.6712657,106.9271509,Kabupaten Bogor,cafe
Point Coffee,-6.6792145,106.9308972,Kabupaten Bogor,cafe
Kopi Kenangan,-6.6824086,106.9342212,Kabupaten Bogor,cafe
Janji Jiwa,-6.68237,106.9341776,Kabupaten Bogor,cafe
Bean Spot,-6.6861788,106.9446087,Kabupaten Bogor,cafe
Cafe Enam Sembilan,-6.6840563,106.9485059,Kabupaten Bogor,cafe
Bean Spot,-6.6871039,106.95737,Kabupaten Bogor,cafe
Kamannana Cafe,-6.6881855,106.9588713,Kabupaten Bogor,cafe
Bean Spot,-6.6947521,106.966297,Kabupaten Bogor,cafe
Bean Spot,-6.5968259,106.7792706,Kabupaten Bogor,cafe
Tomoro Coffee,-6.5980236,106.7789863,Kabupaten Bogor,cafe
Daily Brew Express,-6.6143777,106.8037002,Kabupaten Bogor,cafe
Bean Spot,-6.6012809,106.7791841,Kabupaten Bogor,cafe
XiBoba,-6.613266,106.8031624,Kabupaten Bogor,cafe
Warnabumi Sub-Tea-Coffee,-6.6009838,106.782962,Kabupaten Bogor,cafe
Bean Spot,-6.6049991,106.7921332,Kabupaten Bogor,cafe
Janji Jiwa,-6.615157,106.8038195,Kabupaten Bogor,cafe
Bean Spot,-6.6009418,106.7827106,Kabupaten Bogor,cafe
Exclusive Cafe & Karaoke,-6.6172538,106.8115295,Kabupaten Bogor,cafe
Bean Spot,-6.6171653,106.8050721,Kabupaten Bogor,cafe
Kopi Nako,-6.6232413,106.8090002,Kabupaten Bogor,cafe
Kanakala Kopi,-6.6156193,106.8095018,Kabupaten Bogor,cafe
Cinta Lagi Coffee,-6.6233079,106.8118038,Kabupaten Bogor,cafe
Holly Tea,-6.6173291,106.8116067,Kabupaten Bogor,cafe
Kopi Dari Hati,-6.6128597,106.8075471,Kabupaten Bogor,cafe
Kupi Noken,-6.6163726,106.8105821,Kabupaten Bogor,cafe
Kedai Kopi Hopeng,-6.6121749,106.806548,Kabupaten Bogor,cafe
Jawara Bakery & Coffee,-6.6114582,106.8062335,Kabupaten Bogor,cafe
Point Coffee,-6.6099235,106.8045974,Kabupaten Bogor,cafe
Haus!,-6.6102905,106.8045726,Kabupaten Bogor,cafe
Cafe De Aut,-6.6098516,106.8044311,Kabupaten Bogor,cafe
Daily Brew Express,-6.6106869,106.8051908,Kabupaten Bogor,cafe
Bean Spot,-6.6105137,106.8052243,Kabupaten Bogor,cafe
iCafe Vaizard,-6.6095339,106.8040375,Kabupaten Bogor,cafe
Mr Yos Bakery & Cafe,-6.6087335,106.8029626,Kabupaten Bogor,cafe
Fanaticoffee,-6.6073231,106.8016409,Kabupaten Bogor,cafe
Belva Huis Coffee Shop,-6.6061727,106.8007819,Kabupaten Bogor,cafe
Panalama Coffee,-6.6066144,106.8013593,Kabupaten Bogor,cafe
Cyrano K-Cafe,-6.6059589,106.8006049,Kabupaten Bogor,cafe
9 Ball Cafe & Billiard,-6.6177527,106.8141313,Kabupaten Bogor,cafe
Bean Spot,-6.6206122,106.8149849,Kabupaten Bogor,cafe
Kopitiam Serasa,-6.6183815,106.815054,Kabupaten Bogor,cafe
Kopi Dari Hati,-6.6173038,106.8147465,Kabupaten Bogor,cafe
Albens Cafe & Resto,-6.6181371,106.8157165,Kabupaten Bogor,cafe
Kongdjie Coffee,-6.613683,106.813167,Kabupaten Bogor,cafe
Bean Spot,-6.6144023,106.8135902,Kabupaten Bogor,cafe
Aming Coffee,-6.6138108,106.8132763,Kabupaten Bogor,cafe
Kala Senja,-6.6142718,106.8130255,Kabupaten Bogor,cafe
Harmony Juice & Salad Bar,-6.6126023,106.8133829,Kabupaten Bogor,cafe
Chatime,-6.6117879,106.8121532,Kabupaten Bogor,cafe
Kopi Nako,-6.6095465,106.8129699,Kabupaten Bogor,cafe
Popolo,-6.6093598,106.8169449,Kabupaten Bogor,cafe
Kone Kopi,-6.6086226,106.8122765,Kabupaten Bogor,cafe
D'Fleur Coffee,-6.6063299,106.8113391,Kabupaten Bogor,cafe
Ahora Coffee,-6.606266,106.8114397,Kabupaten Bogor,cafe
TR Coffee,-6.6096677,106.8130691,Kabupaten Bogor,cafe
Miru,-6.6117453,106.8143257,Kabupaten Bogor,cafe
Tanmu Coffee,-6.6109014,106.814134,Kabupaten Bogor,cafe
Sharinc Live Music & Cafe,-6.610942,106.8149346,Kabupaten Bogor,cafe
Blue Moon Cafe,-6.6068122,106.8104768,Kabupaten Bogor,cafe
Bulan Madu Brew & Lounge,-6.6108181,106.8147683,Kabupaten Bogor,cafe
Point Coffee,-6.6117005,106.8152025,Kabupaten Bogor,cafe
Butterfields Cafe,-6.6110113,106.8149775,Kabupaten Bogor,cafe
Daruma,-6.6044848,106.8101375,Kabupaten Bogor,cafe
Cohere Coffee,-6.6054134,106.8124495,Kabupaten Bogor,cafe
Kopi Nu Sae,-6.6046234,106.8095105,Kabupaten Bogor,cafe
Awal Mula Coffee,-6.6043183,106.8102072,Kabupaten Bogor,cafe
Co Choc,-6.6035863,106.8108241,Kabupaten Bogor,cafe
Joempa Coffee,-6.6043216,106.8101603,Kabupaten Bogor,cafe
Bean Spot,-6.6240763,106.819234,Kabupaten Bogor,cafe
Maradika Coffee,-6.604683,106.8081081,Kabupaten Bogor,cafe
Stuco,-6.6025411,106.8123436,Kabupaten Bogor,cafe
Bean Spot,-6.6281908,106.8234909,Kabupaten Bogor,cafe
Eiger Coffee,-6.6223654,106.8170375,Kabupaten Bogor,cafe
J.Co,-6.6337592,106.8268892,Kabupaten Bogor,cafe
Co. Choc,-6.6334235,106.8269831,Kabupaten Bogor,cafe
Chatime,-6.6336846,106.826672,Kabupaten Bogor,cafe
Kopi Lain Hati,-6.6338631,106.8273586,Kabupaten Bogor,cafe
Osuki,-6.6337885,106.8271306,Kabupaten Bogor,cafe
Hop Hop,-6.6336606,106.8269965,Kabupaten Bogor,cafe
JS Cafe & Lounge,-6.6341801,106.8269375,Kabupaten Bogor,cafe
Kopi Kenangan,-6.6333862,106.8271574,Kabupaten Bogor,cafe
Susera Eat & Coffee,-6.6360624,106.8282706,Kabupaten Bogor,cafe
Kedai Kopi Jidda,-6.6359259,106.8287232,Kabupaten Bogor,cafe
Bean Spot,-6.6385068,106.8321061,Kabupaten Bogor,cafe
Be Coffee,-6.6368883,106.8295205,Kabupaten Bogor,cafe
Lawson Coffee,-6.637196,106.8302038,Kabupaten Bogor,cafe
Bean Spot,-6.6367131,106.8299335,Kabupaten Bogor,cafe
Haus!,-6.6386227,106.8322577,Kabupaten Bogor,cafe
We Drink,-6.6364061,106.8292952,Kabupaten Bogor,cafe
L.O.S Cafe & Eatery,-6.6377535,106.8309796,Kabupaten Bogor,cafe
Cafe Teras Ketje,-6.6399568,106.8347588,Kabupaten Bogor,cafe
Tomoro Coffee,-6.5603403,106.731829,Kabupaten Bogor,cafe
Es Teh Indonesia,-6.5586395,106.7329321,Kabupaten Bogor,cafe
Warkop Bintang,-6.5589463,106.7349746,Kabupaten Bogor,cafe
D'Sruput,-6.558868,106.734589,Kabupaten Bogor,cafe
Your Tea,-6.5590756,106.735163,Kabupaten Bogor,cafe
Aneka Coffee,-6.5699169,106.7423581,Kabupaten Bogor,cafe
Kopi Dari Hati,-6.5688737,106.746608,Kabupaten Bogor,cafe
Tanpa Nama,-6.1843764,106.8250467,Kabupaten Bogor,cafe
Kopte Tarik,-6.5691961,106.8075183,Kabupaten Bogor,cafe
Kopi Kenangan,-6.5667087,106.8578821,Kabupaten Bogor,cafe
Puyo,-6.5668313,106.8574798,Kabupaten Bogor,cafe
Janji Jiwa,-6.5667514,106.8586278,Kabupaten Bogor,cafe
Shake Shake,-6.5671297,106.857858,Kabupaten Bogor,cafe
The Goods Cafe,-6.5665782,106.857107,Kabupaten Bogor,cafe
Boost Juice,-6.5667434,106.8576381,Kabupaten Bogor,cafe
Es Sinar Garut 27,-6.5672097,106.8580216,Kabupaten Bogor,cafe
Chatime,-6.5673829,106.8582576,Kabupaten Bogor,cafe
The People's Cafe,-6.5666821,106.8575147,Kabupaten Bogor,cafe
Kopi Raga,-6.567175,106.8571955,Kabupaten Bogor,cafe
Kopi Nako,-6.5644105,106.8473947,Kabupaten Bogor,cafe
Haus!,-6.5695146,106.8118004,Kabupaten Bogor,cafe
Roasty Toast,-6.5704592,106.814545,Kabupaten Bogor,cafe
Noba Cerita Rasa,-6.5711466,106.8164856,Kabupaten Bogor,cafe
Cangkir Rasa,-6.5714824,106.8163797,Kabupaten Bogor,cafe
Kop'Roll,-6.5724643,106.8171273,Kabupaten Bogor,cafe
Es Teh Indonesia,-6.5764405,106.8177982,Kabupaten Bogor,cafe
Arah Coffee,-6.5765411,106.8178763,Kabupaten Bogor,cafe
Es Teh Special Tea,-6.5777201,106.8177523,Kabupaten Bogor,cafe
Kopi & Chick,-6.5704685,106.8155173,Kabupaten Bogor,cafe
Skymo,-6.571064,106.8164346,Kabupaten Bogor,cafe
Adolescense,-6.5733849,106.8173513,Kabupaten Bogor,cafe
Klasik Coffee,-6.5737792,106.8174961,Kabupaten Bogor,cafe
Hop Hop,-6.3061836,106.8403298,Kabupaten Bogor,cafe
Seduh Coffee & Eatery,-6.5733336,106.8177187,Kabupaten Bogor,cafe
Kohvi Coffee Shop,-6.5743415,106.8178073,Kabupaten Bogor,cafe
Otobull Coffee & Sisha,-6.5813799,106.8177778,Kabupaten Bogor,cafe
Waroeng 76,-6.5755645,106.8175384,Kabupaten Bogor,cafe
Tomoro Coffee,-6.3064822,106.840091,Kabupaten Bogor,cafe
Hafa Coffee & Kitchen,-6.5744107,106.8178314,Kabupaten Bogor,cafe
Naluri Kopi,-6.5742069,106.8174425,Kabupaten Bogor,cafe
Es Kopi Indonesia,-6.5764118,106.8177999,Kabupaten Bogor,cafe
Gococo,-6.304656,106.6431069,Kabupaten Bogor,cafe
Fore Coffee,-6.3063969,106.8401313,Kabupaten Bogor,cafe
Kopi Restu,-6.305989,106.8401903,Kabupaten Bogor,cafe
Artetic Studio & Coffee,-6.5792702,106.8182002,Kabupaten Bogor,cafe
No.on,-6.5757077,106.81782,Kabupaten Bogor,cafe
Groots Coffee,-6.5801149,106.8180983,Kabupaten Bogor,cafe
Puyo,-6.3056171,106.8402493,Kabupaten Bogor,cafe
Yarra Coffee,-6.5780798,106.8181103,Kabupaten Bogor,cafe
Bube Boba Kafe,-6.5797212,106.8186012,Kabupaten Bogor,cafe
The People's Cafe,-6.3059344,106.8403834,Kabupaten Bogor,cafe
Susu Mbok Darmi,-6.3055545,106.8407294,Kabupaten Bogor,cafe
Fairway Cafe,-6.5811401,106.8178066,Kabupaten Bogor,cafe
A Coffee,-6.5797319,106.8187541,Kabupaten Bogor,cafe
Surabi Duren Cafe,-6.5816044,106.8180694,Kabupaten Bogor,cafe
Rumah Tapi Kopi,-6.5812367,106.8180862,Kabupaten Bogor,cafe
Shake-Shake in A Tub,-6.3056864,106.8406315,Kabupaten Bogor,cafe
Boost Juice,-6.3058637,106.8406811,Kabupaten Bogor,cafe
Sour Sally,-6.3060943,106.8401742,Kabupaten Bogor,cafe
Tous Les Jours,-6.3061556,106.8402439,Kabupaten Bogor,cafe
Djournal Coffee,-6.3057597,106.8401769,Kabupaten Bogor,cafe
Susu Mbok Darmi,-6.3049679,106.6432933,Kabupaten Bogor,cafe
Social Affair,-6.3058291,106.8402989,Kabupaten Bogor,cafe
Liang Sandwich Bar,-6.3042108,106.6445741,Kabupaten Bogor,cafe
Bungeoppang,-6.3038776,106.6442227,Kabupaten Bogor,cafe
Chatime,-6.304776,106.6440618,Kabupaten Bogor,cafe
Kopi Kenangan,-6.3041815,106.6442656,Kabupaten Bogor,cafe
Boost Juice,-6.3045867,106.6436058,Kabupaten Bogor,cafe
Koi Cafe,-6.3043814,106.643874,Kabupaten Bogor,cafe
OneZo Tapioca,-6.304904,106.6435227,Kabupaten Bogor,cafe
Bugatea,-6.304704,106.6433376,Kabupaten Bogor,cafe
Puyo,-6.3050666,106.6427663,Kabupaten Bogor,cafe
Sour Sally,-6.3044427,106.6441342,Kabupaten Bogor,cafe
Simply,-6.3051092,106.6426134,Kabupaten Bogor,cafe
Dear Butter,-6.304696,106.6429299,Kabupaten Bogor,cafe
Janji Jiwa,-6.3041282,106.644035,Kabupaten Bogor,cafe
Fruitylicious,-6.3046987,106.6438472,Kabupaten Bogor,cafe
Aunty Anne's,-6.3046134,106.6438687,Kabupaten Bogor,cafe
Soes Lelo,-6.3045814,106.6426912,Kabupaten Bogor,cafe
Jeruk Meletus,-6.3046667,106.6427422,Kabupaten Bogor,cafe
The RR Chocolate,-6.304784,106.6431445,Kabupaten Bogor,cafe
Yen Pao,-6.3046214,106.6439807,Kabupaten Bogor,cafe
Shu Shu,-6.3052319,106.6425061,Kabupaten Bogor,cafe
Social Affair,-6.3051012,106.6432893,Kabupaten Bogor,cafe
Shake-Shake in A Tub,-6.3047093,106.6423935,Kabupaten Bogor,cafe
Senandung Coffee,-6.5833856,106.817364,Kabupaten Bogor,cafe
We Drink,-6.5822538,106.8176349,Kabupaten Bogor,cafe
Lawson Coffee,-6.5836494,106.8172795,Kabupaten Bogor,cafe
Warung Teras,-6.584119,106.8171173,Kabupaten Bogor,cafe
Fabaro Kopi,-6.5842829,106.817415,Kabupaten Bogor,cafe
Bean Spot,-6.5839538,106.8175759,Kabupaten Bogor,cafe
Kumpul Kedai Pandu,-6.5841823,106.817128,Kabupaten Bogor,cafe
Kopi Kenangan,-6.5843502,106.8169677,Kabupaten Bogor,cafe
Susu Mbok Darmi,-6.5847985,106.8171166,Kabupaten Bogor,cafe
Kuleo Coffee & Beverage,-6.5847751,106.8167397,Kabupaten Bogor,cafe
Sekoteng Raja,-6.5855938,106.8166365,Kabupaten Bogor,cafe
Warkop Tampomas,-6.5859562,106.8164869,Kabupaten Bogor,cafe
Spoke Coffee,-6.5856984,106.8166264,Kabupaten Bogor,cafe
Warung Kopi Mas Ge,-6.586164,106.8163924,Kabupaten Bogor,cafe
Beunta Coffee & Kitchen,-6.5862206,106.816432,Kabupaten Bogor,cafe
Tomoro Coffee,-6.587032,106.8163864,Kabupaten Bogor,cafe
Justrue,-6.5877081,106.8160826,Kabupaten Bogor,cafe
Bean Spot,-6.5879153,106.8166076,Kabupaten Bogor,cafe
Kukikoi Cafe,-6.589843,106.81678,Kabupaten Bogor,cafe
ChaCha,-6.5919986,106.8167793,Kabupaten Bogor,cafe
Agreya Coffee,-6.5925794,106.8168658,Kabupaten Bogor,cafe
Athologi Coffee & Tea,-6.5818342,106.8134802,Kabupaten Bogor,cafe
Tsuin Coffee,-6.5819687,106.81724,Kabupaten Bogor,cafe
Ejji Coffee Corner,-6.5817229,106.8167491,Kabupaten Bogor,cafe
Snap Cafe,-6.5818328,106.813385,Kabupaten Bogor,cafe
Bitter Sweet by Najla,-6.5810801,106.8125736,Kabupaten Bogor,cafe
Boen Roti & Kopitiam,-6.5812786,106.8123617,Kabupaten Bogor,cafe
Rengganis Coffee,-6.5812786,106.8118259,Kabupaten Bogor,cafe
TOMORO Coffee,-6.2802691,106.7176289,Kabupaten Bogor,cafe
Rumah Abu Waung,-6.8586055,107.0279534,Kabupaten Bogor,cafe
Kopyor Bogor,-6.6037974,106.7809257,Kabupaten Bogor,cafe
Kopi Tiga Kolam,-6.3652085,106.6032156,Kabupaten Bogor,cafe
Suksestama,-6.3033189,106.6921171,Kabupaten Bogor,cafe
Toko Kopi TUKU - BSD,-6.3057505,106.6795155,Kabupaten Bogor,cafe
Toko Kopi TUKU - Cipete,-6.2776487,106.8014764,Kabupaten Bogor,cafe
Toko Kopi TUKU - Pondok Pinang,-6.2674979,106.7747762,Kabupaten Bogor,cafe
Toko Kopi TUKU - GBK Senayan,-6.2218904,106.8045591,Kabupaten Bogor,cafe
Toko Kopi TUKU - SPBU bp Simprug,-6.2314175,106.7895611,Kabupaten Bogor,cafe
Toko Kopi TUKU - Pondok Indah,-6.2698408,106.7839204,Kabupaten Bogor,cafe
Toko Kopi TUKU - Pulo Asem,-6.1903594,106.897047,Kabupaten Bogor,cafe
Toko Kopi TUKU - Kemanggisan,-6.1937561,106.7820373,Kabupaten Bogor,cafe
Toko Kopi TUKU - Pasar Santa,-6.2400964,106.8120106,Kabupaten Bogor,cafe
Toko Kopi TUKU - SPBU bp Minangkabau,-6.2127151,106.8438024,Kabupaten Bogor,cafe
Toko Kopi TUKU - Sabang,-6.1849421,106.8251086,Kabupaten Bogor,cafe
Toko Kopi TUKU - Kemang,-6.262392,106.8160957,Kabupaten Bogor,cafe
Toko Kopi TUKU - Blok M,-6.2439142,106.7997041,Kabupaten Bogor,cafe
Kopitagram Centang Biru,-6.2213689,106.819756,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2895382,106.8558867,Kabupaten Bogor,coffee_shop
Warkop Manunggal 17,-6.2976049,106.8971255,Kabupaten Bogor,cafe
Tanpa Nama,-6.2925332,106.7931803,Kabupaten Bogor,cafe
mamamiel_kitchen,-6.2423835,106.7894558,Kabupaten Bogor,cafe
Cafe Nuansa,-6.2579502,106.7369739,Kabupaten Bogor,cafe
Warung Kopi Toro-Chan,-6.2585081,106.736363,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2653271,106.8082843,Kabupaten Bogor,cafe
Kopi Kenangan,-6.1649498,106.8126769,Kabupaten Bogor,cafe
BeKeeN cafe by Sahara,-6.2581787,106.868992,Kabupaten Bogor,cafe
Kedai Abbah Slowbrew Coffee & Tea,-6.2542928,106.8496929,Kabupaten Bogor,cafe
Deracikan,-6.2447664,106.8021711,Kabupaten Bogor,cafe
Biggby Coffee,-6.1711752,106.6829303,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2988845,106.7868234,Kabupaten Bogor,cafe
Warung168spin,-6.272785,106.7701345,Kabupaten Bogor,cafe
Traffas,-6.2406748,106.7544693,Kabupaten Bogor,cafe
Toko Kopi TUKU - JDC,-6.2019945,106.8008289,Kabupaten Bogor,cafe
"Toko Kopi TUKU - MRT, Dukuh Atas",-6.2020473,106.8222783,Kabupaten Bogor,cafe
Camp Survivor,-6.5792625,106.7744682,Kabupaten Bogor,cafe
Kurasu,-6.2433594,106.8042314,Kabupaten Bogor,cafe
Bagel Coffee Company,-6.2447597,106.8023358,Kabupaten Bogor,cafe
Lugua Cafe,-6.2733402,106.7740904,Kabupaten Bogor,cafe
tiga makna coffee,-6.4907961,106.8306587,Kabupaten Bogor,cafe
% Arabica,-6.3017755,106.6532417,Kabupaten Bogor,cafe
Hiru,-6.3020198,106.6539095,Kabupaten Bogor,cafe
Chatime,-6.3017749,106.6544167,Kabupaten Bogor,cafe
Happy Lemon,-6.3020308,106.6545424,Kabupaten Bogor,cafe
Tuku,-6.5679251,106.8543644,Kabupaten Bogor,cafe
Starbucks,-6.6554208,106.8603727,Kabupaten Bogor,cafe
Duta Jus,-6.6014052,106.7786486,Kabupaten Bogor,cafe
Sangreal,-6.2887978,106.6270653,Kabupaten Bogor,cafe
Miro,-6.2854832,106.6242637,Kabupaten Bogor,cafe
Hang Tuah,-6.285142,106.6242792,Kabupaten Bogor,cafe
Tomoro,-6.2944256,106.6088527,Kabupaten Bogor,cafe
Warung Burjo Cipinang,-6.2214005,106.8814826,Kabupaten Bogor,cafe
Nuansa Senja Cafe & Cabin,-6.7035527,106.9388022,Kabupaten Bogor,cafe
Luco,-6.3080105,106.6552781,Kabupaten Bogor,cafe
Calibrew,-6.3006524,106.6411619,Kabupaten Bogor,cafe
Madre,-6.3265379,106.8572842,Kabupaten Bogor,cafe
Gayyakuh Store & Warkop Gayyakuy,-6.3991698,106.7083013,Kabupaten Bogor,cafe
Mr. Husband,-6.321315,106.6427267,Kabupaten Bogor,cafe
TOMORO Coffee,-6.2723648,106.725252,Kabupaten Bogor,cafe
TOMORO Coffee,-6.2699587,106.7310123,Kabupaten Bogor,cafe
Masagi Koffee at Batubata,-6.304143,106.6662809,Kabupaten Bogor,cafe
TOMORO Coffee,-6.2236435,106.6485709,Kabupaten Bogor,cafe
Fore,-6.2180602,106.8186213,Kabupaten Bogor,cafe
Starbucks,-6.2181216,106.8184201,Kabupaten Bogor,cafe
Chatime,-6.2189599,106.6154605,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2197445,106.6143233,Kabupaten Bogor,cafe
TOMORO Coffee,-6.2195797,106.6143257,Kabupaten Bogor,cafe
Tanpa Nama,-6.2130887,106.8014404,Kabupaten Bogor,cafe
Tanpa Nama,-6.2130327,106.7998204,Kabupaten Bogor,cafe
Tanpa Nama,-6.213076,106.8019594,Kabupaten Bogor,cafe
Es Teh Indonesia,-6.3012856,106.6916033,Kabupaten Bogor,cafe
Starbucks,-6.284406,106.636459,Kabupaten Bogor,cafe
Janji Jiwa,-6.3283837,106.8510879,Kabupaten Bogor,cafe
Kedai Zhiku,-6.196245,106.7363774,Kabupaten Bogor,cafe
Babah Koffie by Kawisari,-6.1346203,106.8110662,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2289672,106.7971449,Kabupaten Bogor,cafe
Temujumpa,-6.4971809,106.753951,Kabupaten Bogor,cafe
Kopi Nako Yasmin,-6.5568032,106.7729764,Kabupaten Bogor,cafe
TOMORO Coffee,-6.5244461,106.7618742,Kabupaten Bogor,cafe
Starbucks,-6.2122434,106.8038839,Kabupaten Bogor,cafe
Point Coffee,-6.2126514,106.8028942,Kabupaten Bogor,cafe
Kopi Kenangan,-6.420474,106.7332139,Kabupaten Bogor,cafe
Lengkah Coffee Kebon Jati,-6.4845247,106.7704608,Kabupaten Bogor,cafe
Kopi Leren,-6.1958621,106.8951994,Kabupaten Bogor,cafe
KOPITIAM Sinar Pagi,-6.3891285,106.8378058,Kabupaten Bogor,cafe
BINGXUE,-6.3470119,106.6597998,Kabupaten Bogor,cafe
Warkop Koepinang,-6.3469062,106.8854304,Kabupaten Bogor,coffee_shop
Tanpa Nama,-6.212985,106.8017921,Kabupaten Bogor,cafe
Starbucks Gandaria City,-6.243848,106.7830405,Kabupaten Bogor,cafe
Mixue Kyai Maja,-6.2420436,106.7904407,Kabupaten Bogor,cafe
Kedai Kopi RImaji,-6.4930301,106.7667688,Kabupaten Bogor,cafe
Taheur,-6.3425115,106.5386135,Kabupaten Bogor,cafe
Kopi Maut Tanpa Sianida (KMTS),-6.1759595,106.8720828,Kabupaten Bogor,cafe
Tian La La,-6.1739645,106.7879201,Kabupaten Bogor,cafe
Alinuy Cafe,-6.5691605,106.7420553,Kabupaten Bogor,cafe
Highlanders,-6.6153606,106.9017462,Kabupaten Bogor,cafe
Edensor,-6.6147735,106.9019444,Kabupaten Bogor,cafe
Tanpa Nama,-6.6237428,106.902021,Kabupaten Bogor,cafe
Kopi Koneng Sentul,-6.6229647,106.9017175,Kabupaten Bogor,cafe
WARKOP,-6.4328383,106.7852198,Kabupaten Bogor,cafe
Toko ANUGERAH,-6.444989,106.7776674,Kabupaten Bogor,cafe
WARKOP,-6.4256769,106.7963175,Kabupaten Bogor,cafe
Warkop Paijo,-6.4186038,106.7820458,Kabupaten Bogor,cafe
WARKOP,-6.421496,106.7823333,Kabupaten Bogor,cafe
Warkop BUNDA,-6.4472663,106.7787569,Kabupaten Bogor,cafe
Gramasi Coffee,-6.1981073,106.8413867,Kabupaten Bogor,cafe
Kopi Ayem,-6.4339127,106.7827934,Kabupaten Bogor,cafe
Warkop LBH KHUTANARI,-6.4449644,106.7772436,Kabupaten Bogor,cafe
Dapur Miea,-6.4420971,106.7919729,Kabupaten Bogor,cafe
"Warkop ""87""",-6.4060568,106.7719532,Kabupaten Bogor,cafe
Kedai Garuda,-6.4331501,106.7900732,Kabupaten Bogor,cafe
Wilujeung SUMPING,-6.416722,106.7970303,Kabupaten Bogor,cafe
Warkop ANIME,-6.3171363,106.7240849,Kabupaten Bogor,cafe
Warkop SOMAD,-6.3090383,106.7185784,Kabupaten Bogor,cafe
Warkop BAH ALI,-6.3165814,106.7099722,Kabupaten Bogor,cafe
Cafe WO,-6.3091908,106.7170957,Kabupaten Bogor,cafe
Angkringan TIKUM,-6.2720497,106.7562353,Kabupaten Bogor,cafe
SIKO SELA,-6.260233,106.7468423,Kabupaten Bogor,cafe
Warkop MANIS MANJA,-6.2126153,106.6882353,Kabupaten Bogor,cafe
Warkop,-6.2305802,106.7233718,Kabupaten Bogor,cafe
KICKSTART,-6.3143081,106.7078587,Kabupaten Bogor,cafe
Warkop PJR,-6.316788,106.7097413,Kabupaten Bogor,cafe
Kedai Mie 99,-6.3040716,106.7264696,Kabupaten Bogor,cafe
Mokka,-6.1862503,106.822799,Kabupaten Bogor,cafe
Soekaria,-6.3403946,106.738551,Kabupaten Bogor,cafe
Abadi Kuningan,-6.3165937,106.7162453,Kabupaten Bogor,cafe
WARKOP,-6.3142035,106.7218532,Kabupaten Bogor,cafe
LBRY,-6.2453554,106.8025404,Kabupaten Bogor,cafe
Teazzi,-6.2446028,106.8028212,Kabupaten Bogor,cafe
Beanstar,-6.2447717,106.8032325,Kabupaten Bogor,cafe
Warkop GAUL,-6.3009597,106.714931,Kabupaten Bogor,cafe
"Warkop ""F""",-6.3098892,106.7083275,Kabupaten Bogor,cafe
Point Coffee,-6.2964427,106.7948188,Kabupaten Bogor,cafe
"WARKOP ""24""",-6.3367753,106.727906,Kabupaten Bogor,cafe
Pion Sruntul Cafe,-6.3091644,106.7172727,Kabupaten Bogor,cafe
Cofilab,-6.2159711,106.8351719,Kabupaten Bogor,cafe
Kopi Nako,-6.1725077,106.8209186,Kabupaten Bogor,cafe
Warkop WARKOP,-6.2191329,106.6874493,Kabupaten Bogor,cafe
Warkop Si BOSS,-6.1958688,106.7240634,Kabupaten Bogor,cafe
Kopi Warisan,-6.1849282,106.8291586,Kabupaten Bogor,cafe
Warkop DIMAS,-6.3155097,106.7076788,Kabupaten Bogor,cafe
DISINI Warkop,-6.3470426,106.68795,Kabupaten Bogor,cafe
Warkop TAMPOMAS,-6.3693231,106.7032956,Kabupaten Bogor,cafe
Kopi ALMER,-6.4332466,106.7833034,Kabupaten Bogor,cafe
SELERA,-6.4366798,106.7341879,Kabupaten Bogor,cafe
Warkop,-6.4263559,106.7316734,Kabupaten Bogor,cafe
Warkop Berkah Racing,-6.4204438,106.7824408,Kabupaten Bogor,cafe
Warkop BRAVO,-6.4306899,106.7572485,Kabupaten Bogor,cafe
Mixue,-6.5027758,106.7836344,Kabupaten Bogor,cafe
Mixue,-6.4972865,106.7948838,Kabupaten Bogor,cafe
SEHATI,-6.4012468,106.7969033,Kabupaten Bogor,cafe
a&a Warkop,-6.4240851,106.7829678,Kabupaten Bogor,cafe
